date,store_id,model_id,units_sold,selling_price,revenue
2026-05-20,S08,P028,10,16173,161730
2026-05-20,S08,P031,8,24755,198040
2026-05-20,S08,P036,8,20355,162840
2026-05-20,S08,P060,2,107526,215052
2026-05-20,S08,P054,1,101024,101024
2026-05-20,S08,P002,10,11544,115440
2026-05-20,S08,P018,10,14913,149130
2026-05-20,S08,P046,3,38193,114579
2026-05-20,S08,P022,7,27186,190302
2026-05-20,S08,P032,10,20596,205960
2026-05-20,S08,P030,9,15685,141165
2026-05-20,S08,P026,9,20310,182790
2026-05-20,S08,P057,2,147562,295124
2026-05-20,S08,P001,7,14634,102438
2026-05-20,S08,P052,3,57176,171528
2026-05-20,S08,P021,5,23957,119785
2026-05-20,S08,P058,1,112806,112806
2026-05-20,S08,P015,10,11088,110880
2026-05-20,S08,P042,3,69386,208158
2026-05-20,S08,P044,3,65718,197154
2026-05-20,S08,P006,8,11014,88112
2026-05-20,S08,P011,10,12047,120470
2026-05-20,S09,P014,9,10206,91854
2026-05-20,S09,P038,9,20282,182538
2026-05-20,S09,P050,3,47926,143778
2026-05-20,S09,P029,8,27143,217144
2026-05-20,S09,P012,10,10340,103400
2026-05-20,S09,P056,1,146173,146173
2026-05-20,S09,P059,1,132723,132723
2026-05-20,S09,P053,1,78449,78449
2026-05-20,S09,P024,9,26314,236826
2026-05-20,S09,P004,7,9027,63189
2026-05-20,S09,P040,8,20298,162384
2026-05-20,S09,P047,3,54136,162408
2026-05-20,S09,P039,8,25858,206864
2026-05-20,S09,P041,3,60034,180102
2026-05-20,S09,P045,3,50412,151236
2026-05-20,S09,P048,2,67839,135678
2026-05-20,S09,P016,10,14265,142650
2026-05-20,S09,P010,7,14758,103306
2026-05-20,S09,P013,9,14412,129708
2026-05-20,S09,P055,1,106142,106142
2026-05-20,S09,P020,9,14255,128295
2026-05-20,S09,P007,10,8784,87840
2026-05-20,S09,P034,9,24060,216540
2026-05-20,S09,P037,9,26798,241182
2026-05-20,S09,P049,3,44927,134781
2026-05-20,S09,P027,9,27330,245970
2026-05-20,S09,P043,2,52204,104408
2026-05-20,S09,P008,9,6271,56439
2026-05-20,S09,P019,9,8064,72576
2026-05-20,S09,P003,4,7154,28616
2026-05-20,S09,P035,7,26927,188489
2026-05-20,S09,P009,7,9061,63427
2026-05-20,S09,P005,10,6752,67520
2026-05-20,S09,P017,8,8394,67152
2026-05-20,S09,P033,10,26693,266930
2026-05-20,S09,P025,4,21573,86292
2026-05-20,S09,P023,4,24663,98652
2026-05-20,S09,P051,3,61101,183303
2026-05-20,S09,P028,8,16173,129384
2026-05-20,S09,P031,8,24755,198040
2026-05-20,S09,P036,8,20355,162840
2026-05-20,S09,P060,2,107526,215052
2026-05-20,S09,P054,1,101024,101024
2026-05-20,S09,P002,7,11544,80808
2026-05-20,S09,P018,8,14913,119304
2026-05-20,S09,P046,3,38193,114579
2026-05-20,S09,P022,8,27186,217488
2026-05-20,S09,P032,8,20596,164768
2026-05-20,S09,P030,8,15685,125480
2026-05-20,S09,P026,9,20310,182790
2026-05-20,S09,P057,1,147562,147562
2026-05-20,S09,P001,10,14634,146340
2026-05-20,S09,P052,3,57176,171528
2026-05-20,S09,P021,4,23957,95828
2026-05-20,S09,P058,2,112806,225612
2026-05-20,S09,P015,7,11088,77616
2026-05-20,S09,P042,3,69386,208158
2026-05-20,S09,P044,3,65718,197154
2026-05-20,S09,P006,8,11014,88112
2026-05-20,S09,P011,7,12047,84329
2026-05-20,S10,P014,10,10206,102060
2026-05-20,S10,P038,10,20282,202820
2026-05-20,S10,P050,3,47926,143778
2026-05-20,S10,P029,7,27143,190001
2026-05-20,S10,P012,10,10340,103400
2026-05-20,S10,P056,1,146173,146173
2026-05-20,S10,P059,1,132723,132723
2026-05-20,S10,P053,1,78449,78449
2026-05-20,S10,P024,9,26314,236826
2026-05-20,S10,P004,7,9027,63189
2026-05-20,S10,P040,9,20298,182682
2026-05-20,S10,P047,3,54136,162408
2026-05-20,S10,P039,10,25858,258580
2026-05-20,S10,P041,3,60034,180102
2026-05-20,S10,P045,3,50412,151236
2026-05-20,S10,P048,3,67839,203517
2026-05-20,S10,P016,9,14265,128385
2026-05-20,S10,P010,8,14758,118064
2026-05-20,S10,P013,8,14412,115296
2026-05-20,S10,P055,1,106142,106142
2026-05-20,S10,P020,10,14255,142550
2026-05-20,S10,P007,9,8784,79056
2026-05-20,S10,P034,10,24060,240600
2026-05-20,S10,P037,8,26798,214384
2026-05-20,S10,P049,3,44927,134781
2026-05-20,S10,P027,9,27330,245970
2026-05-20,S10,P043,2,52204,104408
2026-05-20,S10,P008,10,6271,62710
2026-05-20,S10,P019,7,8064,56448
2026-05-20,S10,P003,5,7154,35770
2026-05-20,S10,P035,8,26927,215416
2026-05-20,S10,P009,9,9061,81549
2026-05-20,S10,P005,10,6752,67520
2026-05-20,S10,P017,8,8394,67152
2026-05-20,S10,P033,9,26693,240237
2026-05-20,S10,P025,4,21573,86292
2026-05-20,S10,P023,3,24663,73989
2026-05-20,S10,P051,3,61101,183303
2026-05-20,S10,P028,8,16173,129384
2026-05-20,S10,P031,8,24755,198040
2026-05-20,S10,P036,10,20355,203550
2026-05-20,S10,P060,1,107526,107526
2026-05-20,S10,P054,1,101024,101024
2026-05-20,S10,P002,10,11544,115440
2026-05-20,S10,P018,10,14913,149130
2026-05-20,S10,P046,4,38193,152772
2026-05-20,S10,P022,8,27186,217488
2026-05-20,S10,P032,9,20596,185364
2026-05-20,S10,P030,7,15685,109795
2026-05-20,S10,P026,7,20310,142170
2026-05-20,S10,P057,2,147562,295124
2026-05-20,S10,P001,10,14634,146340
2026-05-20,S10,P052,3,57176,171528
2026-05-20,S10,P021,4,23957,95828
2026-05-20,S10,P058,1,112806,112806
2026-05-20,S10,P015,10,11088,110880
2026-05-20,S10,P042,3,69386,208158
2026-05-20,S10,P044,3,65718,197154
2026-05-20,S10,P006,10,11014,110140
2026-05-20,S10,P011,10,12047,120470
2026-05-20,S11,P014,13,10206,132678
2026-05-20,S11,P038,7,20282,141974
2026-05-20,S11,P050,2,47926,95852
2026-05-20,S11,P029,7,27143,190001
2026-05-20,S11,P012,13,10340,134420
2026-05-20,S11,P056,1,146173,146173
2026-05-20,S11,P059,1,132723,132723
2026-05-20,S11,P053,1,78449,78449
2026-05-20,S11,P024,8,26314,210512
2026-05-20,S11,P004,11,9027,99297
2026-05-20,S11,P040,6,20298,121788
2026-05-20,S11,P047,2,54136,108272
2026-05-20,S11,P039,7,25858,181006
2026-05-20,S11,P041,2,60034,120068
2026-05-20,S11,P045,2,50412,100824
2026-05-20,S11,P048,2,67839,135678
2026-05-20,S11,P016,12,14265,171180
2026-05-20,S11,P010,11,14758,162338
2026-05-20,S11,P013,14,14412,201768
2026-05-20,S11,P055,0,106142,0
2026-05-20,S11,P020,13,14255,185315
2026-05-20,S11,P007,13,8784,114192
2026-05-20,S11,P034,7,24060,168420
2026-05-20,S11,P037,7,26798,187586
2026-05-20,S11,P049,2,44927,89854
2026-05-20,S11,P027,7,27330,191310
2026-05-20,S11,P043,1,52204,52204
2026-05-20,S11,P008,13,6271,81523
2026-05-20,S11,P019,14,8064,112896
2026-05-20,S11,P003,7,7154,50078
2026-05-20,S11,P035,6,26927,161562
2026-05-20,S11,P009,14,9061,126854
2026-05-20,S11,P005,11,6752,74272
2026-05-20,S11,P017,12,8394,100728
2026-05-20,S11,P033,7,26693,186851
2026-05-20,S11,P025,3,21573,64719
2026-05-20,S11,P023,3,24663,73989
2026-05-20,S11,P051,2,61101,122202
2026-05-20,S11,P028,7,16173,113211
2026-05-20,S11,P031,7,24755,173285
2026-05-20,S11,P036,6,20355,122130
2026-05-20,S11,P060,1,107526,107526
2026-05-20,S11,P054,1,101024,101024
2026-05-20,S11,P002,11,11544,126984
2026-05-20,S11,P018,14,14913,208782
2026-05-20,S11,P046,2,38193,76386
2026-05-20,S11,P022,6,27186,163116
2026-05-20,S11,P032,8,20596,164768
2026-05-20,S11,P030,7,15685,109795
2026-05-20,S11,P026,6,20310,121860
2026-05-20,S11,P057,1,147562,147562
2026-05-20,S11,P001,11,14634,160974
2026-05-20,S11,P052,2,57176,114352
2026-05-20,S11,P021,3,23957,71871
2026-05-20,S11,P058,1,112806,112806
2026-05-20,S11,P015,13,11088,144144
2026-05-20,S11,P042,2,69386,138772
2026-05-20,S11,P044,2,65718,131436
2026-05-20,S11,P006,13,11014,143182
2026-05-20,S11,P011,12,12047,144564
2026-05-20,S12,P014,13,10206,132678
2026-05-20,S12,P038,7,20282,141974
2026-05-20,S12,P050,2,47926,95852
2026-05-20,S12,P029,5,27143,135715
2026-05-20,S12,P012,10,10340,103400
2026-05-20,S12,P056,1,146173,146173
2026-05-20,S12,P059,1,132723,132723
2026-05-20,S12,P053,0,78449,0
2026-05-20,S12,P024,7,26314,184198
2026-05-20,S12,P004,12,9027,108324
2026-05-20,S12,P040,7,20298,142086
2026-05-20,S12,P047,2,54136,108272
2026-05-20,S12,P039,5,25858,129290
2026-05-20,S12,P041,2,60034,120068
2026-05-20,S12,P045,2,50412,100824
2026-05-20,S12,P048,2,67839,135678
2026-05-20,S12,P016,14,14265,199710
2026-05-20,S12,P010,14,14758,206612
2026-05-20,S12,P013,14,14412,201768
2026-05-20,S12,P055,1,106142,106142
2026-05-20,S12,P020,12,14255,171060
2026-05-20,S12,P007,12,8784,105408
2026-05-20,S12,P034,7,24060,168420
2026-05-20,S12,P037,7,26798,187586
2026-05-20,S12,P049,2,44927,89854
2026-05-20,S12,P027,6,27330,163980
2026-05-20,S12,P043,1,52204,52204
2026-05-20,S12,P008,13,6271,81523
2026-05-20,S12,P019,11,8064,88704
2026-05-20,S12,P003,6,7154,42924
2026-05-20,S12,P035,7,26927,188489
2026-05-20,S12,P009,13,9061,117793
2026-05-20,S12,P005,14,6752,94528
2026-05-20,S12,P017,12,8394,100728
2026-05-20,S12,P033,7,26693,186851
2026-05-20,S12,P025,4,21573,86292
2026-05-20,S12,P023,3,24663,73989
2026-05-20,S12,P051,2,61101,122202
2026-05-20,S12,P028,7,16173,113211
2026-05-20,S12,P031,6,24755,148530
2026-05-20,S12,P036,6,20355,122130
2026-05-20,S12,P060,1,107526,107526
2026-05-20,S12,P054,1,101024,101024
2026-05-20,S12,P002,10,11544,115440
2026-05-20,S12,P018,12,14913,178956
2026-05-20,S12,P046,2,38193,76386
2026-05-20,S12,P022,5,27186,135930
2026-05-20,S12,P032,7,20596,144172
2026-05-20,S12,P030,7,15685,109795
2026-05-20,S12,P026,6,20310,121860
2026-05-20,S12,P057,1,147562,147562
2026-05-20,S12,P001,12,14634,175608
2026-05-20,S12,P052,2,57176,114352
2026-05-20,S12,P021,3,23957,71871
2026-05-20,S12,P058,1,112806,112806
2026-05-20,S12,P015,10,11088,110880
2026-05-20,S12,P042,2,69386,138772
2026-05-20,S12,P044,2,65718,131436
2026-05-20,S12,P006,12,11014,132168
2026-05-20,S12,P011,11,12047,132517
2026-05-20,S13,P014,10,10206,102060
2026-05-20,S13,P038,7,20282,141974
2026-05-20,S13,P050,3,47926,143778
2026-05-20,S13,P029,8,27143,217144
2026-05-20,S13,P012,9,10340,93060
2026-05-20,S13,P056,1,146173,146173
2026-05-20,S13,P059,1,132723,132723
2026-05-20,S13,P053,1,78449,78449
2026-05-20,S13,P024,8,26314,210512
2026-05-20,S13,P004,8,9027,72216
2026-05-20,S13,P040,7,20298,142086
2026-05-20,S13,P047,3,54136,162408
2026-05-20,S13,P039,10,25858,258580
2026-05-20,S13,P041,3,60034,180102
2026-05-20,S13,P045,3,50412,151236
2026-05-20,S13,P048,3,67839,203517
2026-05-20,S13,P016,8,14265,114120
2026-05-20,S13,P010,7,14758,103306
2026-05-20,S13,P013,10,14412,144120
2026-05-20,S13,P055,1,106142,106142
2026-05-20,S13,P020,10,14255,142550
2026-05-20,S13,P007,9,8784,79056
2026-05-20,S13,P034,10,24060,240600
2026-05-20,S13,P037,9,26798,241182
2026-05-20,S13,P049,3,44927,134781
2026-05-20,S13,P027,9,27330,245970
2026-05-20,S13,P043,1,52204,52204
2026-05-20,S13,P008,10,6271,62710
2026-05-20,S13,P019,9,8064,72576
2026-05-20,S13,P003,4,7154,28616
2026-05-20,S13,P035,8,26927,215416
2026-05-20,S13,P009,7,9061,63427
2026-05-20,S13,P005,8,6752,54016
2026-05-20,S13,P017,10,8394,83940
2026-05-20,S13,P033,8,26693,213544
2026-05-20,S13,P025,4,21573,86292
2026-05-20,S13,P023,4,24663,98652
2026-05-20,S13,P051,3,61101,183303
2026-05-20,S13,P028,7,16173,113211
2026-05-20,S13,P031,8,24755,198040
2026-05-20,S13,P036,9,20355,183195
2026-05-20,S13,P060,1,107526,107526
2026-05-20,S13,P054,2,101024,202048
2026-05-20,S13,P002,10,11544,115440
2026-05-20,S13,P018,8,14913,119304
2026-05-20,S13,P046,3,38193,114579
2026-05-20,S13,P022,9,27186,244674
2026-05-20,S13,P032,10,20596,205960
2026-05-20,S13,P030,7,15685,109795
2026-05-20,S13,P026,9,20310,182790
2026-05-20,S13,P057,2,147562,295124
2026-05-20,S13,P001,7,14634,102438
2026-05-20,S13,P052,3,57176,171528
2026-05-20,S13,P021,3,23957,71871
2026-05-20,S13,P058,1,112806,112806
2026-05-20,S13,P015,8,11088,88704
2026-05-20,S13,P042,3,69386,208158
2026-05-20,S13,P044,3,65718,197154
2026-05-20,S13,P006,7,11014,77098
2026-05-20,S13,P011,7,12047,84329
2026-05-20,S14,P014,12,10206,122472
2026-05-20,S14,P038,7,20282,141974
2026-05-20,S14,P050,2,47926,95852
2026-05-20,S14,P029,6,27143,162858
2026-05-20,S14,P012,11,10340,113740
2026-05-20,S14,P056,1,146173,146173
2026-05-20,S14,P059,1,132723,132723
2026-05-20,S14,P053,0,78449,0
2026-05-20,S14,P024,8,26314,210512
2026-05-20,S14,P004,10,9027,90270
2026-05-20,S14,P040,6,20298,121788
2026-05-20,S14,P047,2,54136,108272
2026-05-20,S14,P039,8,25858,206864
2026-05-20,S14,P041,2,60034,120068
2026-05-20,S14,P045,2,50412,100824
2026-05-20,S14,P048,2,67839,135678
2026-05-20,S14,P016,13,14265,185445
2026-05-20,S14,P010,14,14758,206612
2026-05-20,S14,P013,10,14412,144120
2026-05-20,S14,P055,0,106142,0
2026-05-20,S14,P020,10,14255,142550
2026-05-20,S14,P007,10,8784,87840
2026-05-20,S14,P034,8,24060,192480
2026-05-20,S14,P037,8,26798,214384
2026-05-20,S14,P049,2,44927,89854
2026-05-20,S14,P027,5,27330,136650
2026-05-20,S14,P043,1,52204,52204
2026-05-20,S14,P008,14,6271,87794
2026-05-20,S14,P019,13,8064,104832
2026-05-20,S14,P003,7,7154,50078
2026-05-20,S14,P035,6,26927,161562
2026-05-20,S14,P009,12,9061,108732
2026-05-20,S14,P005,13,6752,87776
2026-05-20,S14,P017,14,8394,117516
2026-05-20,S14,P033,7,26693,186851
2026-05-20,S14,P025,4,21573,86292
2026-05-20,S14,P023,3,24663,73989
2026-05-20,S14,P051,2,61101,122202
2026-05-20,S14,P028,7,16173,113211
2026-05-20,S14,P031,7,24755,173285
2026-05-20,S14,P036,8,20355,162840
2026-05-20,S14,P060,1,107526,107526
2026-05-20,S14,P054,1,101024,101024
2026-05-20,S14,P002,10,11544,115440
2026-05-20,S14,P018,13,14913,193869
2026-05-20,S14,P046,2,38193,76386
2026-05-20,S14,P022,7,27186,190302
2026-05-20,S14,P032,7,20596,144172
2026-05-20,S14,P030,6,15685,94110
2026-05-20,S14,P026,7,20310,142170
2026-05-20,S14,P057,1,147562,147562
2026-05-20,S14,P001,10,14634,146340
2026-05-20,S14,P052,2,57176,114352
2026-05-20,S14,P021,3,23957,71871
2026-05-20,S14,P058,1,112806,112806
2026-05-20,S14,P015,13,11088,144144
2026-05-20,S14,P042,2,69386,138772
2026-05-20,S14,P044,2,65718,131436
2026-05-20,S14,P006,12,11014,132168
2026-05-20,S14,P011,13,12047,156611
2026-05-20,S15,P014,9,10206,91854
2026-05-20,S15,P038,7,20282,141974
2026-05-20,S15,P050,3,47926,143778
2026-05-20,S15,P029,8,27143,217144
2026-05-20,S15,P012,11,10340,113740
2026-05-20,S15,P056,1,146173,146173
2026-05-20,S15,P059,2,132723,265446
2026-05-20,S15,P053,1,78449,78449
2026-05-20,S15,P024,7,26314,184198
2026-05-20,S15,P004,8,9027,72216
2026-05-20,S15,P040,10,20298,202980
2026-05-20,S15,P047,2,54136,108272
2026-05-20,S15,P039,7,25858,181006
2026-05-20,S15,P041,4,60034,240136
2026-05-20,S15,P045,3,50412,151236
2026-05-20,S15,P048,3,67839,203517
2026-05-20,S15,P016,7,14265,99855
2026-05-20,S15,P010,9,14758,132822
2026-05-20,S15,P013,10,14412,144120
2026-05-20,S15,P055,1,106142,106142
2026-05-20,S15,P020,9,14255,128295
2026-05-20,S15,P007,9,8784,79056
2026-05-20,S15,P034,8,24060,192480
2026-05-20,S15,P037,7,26798,187586
2026-05-20,S15,P049,3,44927,134781
2026-05-20,S15,P027,8,27330,218640
2026-05-20,S15,P043,2,52204,104408
2026-05-20,S15,P008,7,6271,43897
2026-05-20,S15,P019,8,8064,64512
2026-05-20,S15,P003,5,7154,35770
2026-05-20,S15,P035,7,26927,188489
2026-05-20,S15,P009,10,9061,90610
2026-05-20,S15,P005,8,6752,54016
2026-05-20,S15,P017,7,8394,58758
2026-05-20,S15,P033,8,26693,213544
2026-05-20,S15,P025,5,21573,107865
2026-05-20,S15,P023,4,24663,98652
2026-05-20,S15,P051,2,61101,122202
2026-05-20,S15,P028,10,16173,161730
2026-05-20,S15,P031,10,24755,247550
2026-05-20,S15,P036,9,20355,183195
2026-05-20,S15,P060,1,107526,107526
2026-05-20,S15,P054,2,101024,202048
2026-05-20,S15,P002,8,11544,92352
2026-05-20,S15,P018,10,14913,149130
2026-05-20,S15,P046,3,38193,114579
2026-05-20,S15,P022,10,27186,271860
2026-05-20,S15,P032,7,20596,144172
2026-05-20,S15,P030,8,15685,125480
2026-05-20,S15,P026,10,20310,203100
2026-05-20,S15,P057,1,147562,147562
2026-05-20,S15,P001,9,14634,131706
2026-05-20,S15,P052,3,57176,171528
2026-05-20,S15,P021,4,23957,95828
2026-05-20,S15,P058,1,112806,112806
2026-05-20,S15,P015,9,11088,99792
2026-05-20,S15,P042,3,69386,208158
2026-05-20,S15,P044,3,65718,197154
2026-05-20,S15,P006,7,11014,77098
2026-05-20,S15,P011,9,12047,108423
2026-05-20,S16,P014,12,10206,122472
2026-05-20,S16,P038,5,20282,101410
2026-05-20,S16,P050,2,47926,95852
2026-05-20,S16,P029,6,27143,162858
2026-05-20,S16,P012,10,10340,103400
2026-05-20,S16,P056,1,146173,146173
2026-05-20,S16,P059,1,132723,132723
2026-05-20,S16,P053,1,78449,78449
2026-05-20,S16,P024,6,26314,157884
2026-05-20,S16,P004,14,9027,126378
2026-05-20,S16,P040,6,20298,121788
2026-05-20,S16,P047,2,54136,108272
2026-05-20,S16,P039,6,25858,155148
2026-05-20,S16,P041,2,60034,120068
2026-05-20,S16,P045,2,50412,100824
2026-05-20,S16,P048,3,67839,203517
2026-05-20,S16,P016,10,14265,142650
2026-05-20,S16,P010,14,14758,206612
2026-05-20,S16,P013,13,14412,187356
2026-05-20,S16,P055,0,106142,0
2026-05-20,S16,P020,12,14255,171060
2026-05-20,S16,P007,12,8784,105408
2026-05-20,S16,P034,6,24060,144360
2026-05-20,S16,P037,7,26798,187586
2026-05-20,S16,P049,2,44927,89854
2026-05-20,S16,P027,7,27330,191310
2026-05-20,S16,P043,1,52204,52204
2026-05-20,S16,P008,12,6271,75252
2026-05-20,S16,P019,13,8064,104832
2026-05-20,S16,P003,5,7154,35770
2026-05-20,S16,P035,7,26927,188489
2026-05-20,S16,P009,12,9061,108732
2026-05-20,S16,P005,14,6752,94528
2026-05-20,S16,P017,12,8394,100728
2026-05-20,S16,P033,7,26693,186851
2026-05-20,S16,P025,3,21573,64719
2026-05-20,S16,P023,3,24663,73989
2026-05-20,S16,P051,2,61101,122202
2026-05-20,S16,P028,8,16173,129384
2026-05-20,S16,P031,7,24755,173285
2026-05-20,S16,P036,6,20355,122130
2026-05-20,S16,P060,1,107526,107526
2026-05-20,S16,P054,1,101024,101024
2026-05-20,S16,P002,11,11544,126984
2026-05-20,S16,P018,12,14913,178956
2026-05-20,S16,P046,2,38193,76386
2026-05-20,S16,P022,7,27186,190302
2026-05-20,S16,P032,6,20596,123576
2026-05-20,S16,P030,7,15685,109795
2026-05-20,S16,P026,6,20310,121860
2026-05-20,S16,P057,1,147562,147562
2026-05-20,S16,P001,10,14634,146340
2026-05-20,S16,P052,2,57176,114352
2026-05-20,S16,P021,3,23957,71871
2026-05-20,S16,P058,1,112806,112806
2026-05-20,S16,P015,12,11088,133056
2026-05-20,S16,P042,2,69386,138772
2026-05-20,S16,P044,2,65718,131436
2026-05-20,S16,P006,10,11014,110140
2026-05-20,S16,P011,11,12047,132517
2026-05-20,S17,P014,13,10206,132678
2026-05-20,S17,P038,7,20282,141974
2026-05-20,S17,P050,2,47926,95852
2026-05-20,S17,P029,6,27143,162858
2026-05-20,S17,P012,11,10340,113740
2026-05-20,S17,P056,1,146173,146173
2026-05-20,S17,P059,1,132723,132723
2026-05-20,S17,P053,1,78449,78449
2026-05-20,S17,P024,6,26314,157884
2026-05-20,S17,P004,11,9027,99297
2026-05-20,S17,P040,6,20298,121788
2026-05-20,S17,P047,2,54136,108272
2026-05-20,S17,P039,6,25858,155148
2026-05-20,S17,P041,2,60034,120068
2026-05-20,S17,P045,2,50412,100824
2026-05-20,S17,P048,2,67839,135678
2026-05-20,S17,P016,11,14265,156915
2026-05-20,S17,P010,10,14758,147580
2026-05-20,S17,P013,11,14412,158532
2026-05-20,S17,P055,0,106142,0
2026-05-20,S17,P020,14,14255,199570
2026-05-20,S17,P007,12,8784,105408
2026-05-20,S17,P034,6,24060,144360
2026-05-20,S17,P037,7,26798,187586
2026-05-20,S17,P049,2,44927,89854
2026-05-20,S17,P027,6,27330,163980
2026-05-20,S17,P043,1,52204,52204
2026-05-20,S17,P008,12,6271,75252
2026-05-20,S17,P019,11,8064,88704
2026-05-20,S17,P003,6,7154,42924
2026-05-20,S17,P035,6,26927,161562
2026-05-20,S17,P009,14,9061,126854
2026-05-20,S17,P005,11,6752,74272
2026-05-20,S17,P017,11,8394,92334
2026-05-20,S17,P033,7,26693,186851
2026-05-20,S17,P025,3,21573,64719
2026-05-20,S17,P023,3,24663,73989
2026-05-20,S17,P051,2,61101,122202
2026-05-20,S17,P028,7,16173,113211
2026-05-20,S17,P031,6,24755,148530
2026-05-20,S17,P036,7,20355,142485
2026-05-20,S17,P060,1,107526,107526
2026-05-20,S17,P054,1,101024,101024
2026-05-20,S17,P002,11,11544,126984
2026-05-20,S17,P018,13,14913,193869
2026-05-20,S17,P046,3,38193,114579
2026-05-20,S17,P022,8,27186,217488
2026-05-20,S17,P032,6,20596,123576
2026-05-20,S17,P030,8,15685,125480
2026-05-20,S17,P026,8,20310,162480
2026-05-20,S17,P057,1,147562,147562
2026-05-20,S17,P001,10,14634,146340
2026-05-20,S17,P052,2,57176,114352
2026-05-20,S17,P021,3,23957,71871
2026-05-20,S17,P058,1,112806,112806
2026-05-20,S17,P015,13,11088,144144
2026-05-20,S17,P042,2,69386,138772
2026-05-20,S17,P044,2,65718,131436
2026-05-20,S17,P006,10,11014,110140
2026-05-20,S17,P011,12,12047,144564
2026-05-20,S18,P014,13,10206,132678
2026-05-20,S18,P038,7,20282,141974
2026-05-20,S18,P050,2,47926,95852
2026-05-20,S18,P029,5,27143,135715
2026-05-20,S18,P012,10,10340,103400
2026-05-20,S18,P056,1,146173,146173
2026-05-20,S18,P059,1,132723,132723
2026-05-20,S18,P053,1,78449,78449
2026-05-20,S18,P024,6,26314,157884
2026-05-20,S18,P004,10,9027,90270
2026-05-20,S18,P040,6,20298,121788
2026-05-20,S18,P047,2,54136,108272
2026-05-20,S18,P039,6,25858,155148
2026-05-20,S18,P041,2,60034,120068
2026-05-20,S18,P045,2,50412,100824
2026-05-20,S18,P048,2,67839,135678
2026-05-20,S18,P016,14,14265,199710
2026-05-20,S18,P010,10,14758,147580
2026-05-20,S18,P013,14,14412,201768
2026-05-20,S18,P055,0,106142,0
2026-05-20,S18,P020,13,14255,185315
2026-05-20,S18,P007,12,8784,105408
2026-05-20,S18,P034,6,24060,144360
2026-05-20,S18,P037,7,26798,187586
2026-05-20,S18,P049,3,44927,134781
2026-05-20,S18,P027,6,27330,163980
2026-05-20,S18,P043,1,52204,52204
2026-05-20,S18,P008,11,6271,68981
